"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HES4",474.244360870062,1.41602352038725,0.282251892420389,5.01687874701017,5.25176889360485e-07,1.03428776132639e-05
"ISG15",5807.51455215721,5.61917196111709,0.462487861542073,12.1498798744276,5.74499442085967e-34,1.4519941454795e-31
"SCNN1D",17.7094048568848,-1.378962561404,0.512045051301885,-2.69304928911618,0.00708018011924064,0.0279413988740106
"HES5",16.2669408675352,-2.34843840471436,0.493159354916824,-4.76202748928984,1.91657566781273e-06,3.18992984320831e-05
"KCNAB2",11.6583158731792,3.04025110365405,0.809722529631904,3.75468261335909,0.000173561267293991,0.0014083021260573
"SPSB1",490.108039252566,1.21195343623549,0.175152092546013,6.91943452469519,4.53450004352993e-12,2.62232443195324e-10
"PADI1",198.607040307171,-2.14344166355385,0.244586901944994,-8.76351777838003,1.89250044629383e-18,2.1888852619507e-16
"ARHGEF10L",190.591486607691,-1.031553124652,0.150754236101684,-6.84261451834901,7.77606964967236e-12,4.33174688076442e-10
"RAP1GAP",45.6672300288278,-1.79896697471823,0.244673289624973,-7.35252702685946,1.94494190866765e-13,1.36125985484596e-11
"ASAP3",59.9533349593218,-1.05025275097419,0.272274220497877,-3.85733452492751,0.00011463023143558,0.000995212085644269
"E2F2",5.50777991395864,-2.92477325537636,0.665166408129571,-4.39705496193161,1.09729566427056e-05,0.000140355119268647
"ID3",604.149559934618,-1.78370710840091,0.220430205088798,-8.09193598346634,5.87237732170888e-16,5.34308037911219e-14
"GRHL3",433.030209273505,-1.60752817479852,0.235336657651674,-6.83075977554611,8.44660742240662e-12,4.64835879439539e-10
"CLIC4",1756.60862928452,1.02414419508442,0.241464630331192,4.24138389825335,2.22145794315868e-05,0.00025307560941761
"SYTL1",335.475704539952,-1.11064761565673,0.224292251197438,-4.95178772216726,7.35347947702749e-07,1.38619182185734e-05
"AHDC1",406.384798065405,-1.01526057538929,0.176238957265944,-5.7607046202462,8.37635153333796e-09,2.59819194834083e-07
"IFI6",2568.96992316057,6.57498670474444,0.560353473836679,11.7336413741245,8.56912575104495e-32,1.88631335887519e-29
"THEMIS2",276.094897761183,2.82580307755376,0.245305584795618,11.5195219868644,1.05192940259791e-30,2.17313204367571e-28
"PTAFR",842.465515675177,1.00839128379934,0.229492674225729,4.39400206216378,1.11282759045499e-05,0.000141942719201212
"SPOCD1",100.578891543236,2.05210119148245,0.336047919093564,6.10657312509975,1.01793009963024e-09,3.78547956396553e-08
"RNF19B",529.271483295234,1.10480869414237,0.189209414481219,5.83907887021146,5.24902182450866e-09,1.67380023039472e-07
"MUTYH",55.5996397545764,-1.21134877322063,0.215448519422529,-5.6224511380604,1.88266827411286e-08,5.38672046228351e-07
"RAD54L",48.3885463672134,-1.01630396278514,0.320770933687114,-3.16831687679179,0.0015332430589518,0.00831705137860656
"MOB3C",280.44803839262,1.0327207714463,0.156556565388839,6.59647054009734,4.2106112286416e-11,2.0378163846986e-09
"CDKN2C",44.3856986039683,-1.01370336001832,0.390138577856284,-2.5983161306128,0.00936822019896272,0.0345374039101683
"CYP2J2",56.7835247069878,2.23354417946343,0.354034781727936,6.30882697050891,2.81158228144657e-10,1.17706978457616e-08
"LEPR",98.3049640829582,1.03753784671518,0.279432696081467,3.7130151956616,0.00020480458512246,0.0016075543253571
"NEGR1",6.0114228464673,1.96099781777122,0.720494782700026,2.72173770699971,0.00649396625086646,0.0261059356087851
"IFI44L",753.331903719805,7.56098397658907,0.709398642388579,10.6583006010991,1.59484916419226e-26,2.79057710165333e-24
"IFI44",1077.88421980914,5.82382037188666,0.440010934355026,13.2356264746541,5.46392290503699e-40,1.77551475733202e-37
"CLCA4",80.0863541463923,-2.04679449818072,0.357894005395533,-5.71899631545566,1.07155118331094e-08,3.27170705812701e-07
"GBP3",796.782454371276,1.5920311722568,0.153031561056749,10.4032864937346,2.39526493743336e-25,4.08632198326131e-23
"GBP1",1413.24706580544,5.02484773543015,0.247516491375385,20.301062395917,1.2583481060401e-91,5.72464498374509e-88
"GBP2",46.3796130484242,2.17471760048999,0.447241569224331,4.86251223083242,1.15905214663803e-06,2.06780963363607e-05
"GBP4",406.271300040162,9.3712541175795,1.14923987617883,8.15430643490942,3.51189388998804e-16,3.26056651772495e-14
"GBP5",389.02194614538,3.99676377912065,0.553143928506332,7.22554035784721,4.99113215703709e-13,3.38900356613145e-11
"ARHGAP29",742.914112084911,1.13066788287438,0.186016009008033,6.07833642332126,1.21435772812832e-09,4.41961447293207e-08
"PALMD",112.693232247787,-1.08907998936375,0.187917792127186,-5.79551290506141,6.81126899162773e-09,2.12723567958204e-07
"SLC30A7",390.862126155887,1.01871398531202,0.181640883650669,5.60839588994294,2.04210480817595e-08,5.7703201701833e-07
"VAV3",135.340957913897,-1.76602334593621,0.332241951539554,-5.3154736713794,1.06380231472332e-07,2.50323689505929e-06
"GNAT2",12.5074884604364,1.45389976828024,0.476751938127933,3.04959382858365,0.0022915104126617,0.0114726830931793
"CSF1",317.164832617358,1.17844696546237,0.297313157112703,3.96365561788997,7.38107101175806e-05,0.000689034590755636
"SLC16A4",209.882907846352,1.29997784995678,0.149737263362068,8.68172571588548,3.89808549398398e-18,4.39678271255317e-16
"C1orf162",5.74682927643022,-2.00640459797424,0.785374397124148,-2.55471098283979,0.0106276000585755,0.0380539989774832
"TRIM45",27.2110143339902,-1.41336746130727,0.290731815812856,-4.86141311144652,1.16550736684572e-06,2.07532689631823e-05
"LINC00622",2.64367393184089,2.74505241696126,1.07857122617836,2.54508218867255,0.0109252020168946,0.0388704789172516
"GNRHR2",7.44556256817954,-1.35427997616868,0.55094718030313,-2.45809403257777,0.013967659645619,0.0469996594781578
"ITGA10",28.9278826482137,-1.01712149220631,0.343889125969654,-2.95770181548592,0.00309941784521632,0.0145814735441269
"ANKRD35",16.3727742419882,-1.75812257614517,0.533900513068661,-3.29297787342465,0.000991322757540841,0.00588242304126843
"ECM1",1613.39039318474,-1.42869865785293,0.160617233153893,-8.89505210492603,5.83918952633268e-19,7.17957285183679e-17
"ADAMTSL4",463.292552518103,-1.38103457715851,0.417416266013581,-3.30853081109583,0.000937868644897057,0.00559441925942091
"CTSS",94.4335054773473,1.15098279052114,0.237578873881225,4.84463442274147,1.26845016069556e-06,2.22231165509281e-05
"ANXA9",59.7725627636312,-1.16771943371658,0.251579586228668,-4.64155081587266,3.45803952821629e-06,5.34488374644348e-05
"BNIPL",52.7633119456607,-1.24018108743298,0.258748032127205,-4.79300683849563,1.64300021986453e-06,2.79248655052441e-05
"RORC",6.81486229250945,2.53163658958869,0.878087352555881,2.88312612887518,0.00393749746793495,0.0176308941740079
"RPTN",30.0043451494224,-2.65938992270636,0.554973198153546,-4.79192496422247,1.65188687335978e-06,2.80409851338486e-05
"CRNN",86.2832145306492,-4.13384432527808,0.582997411551438,-7.09067354909404,1.33460831673553e-12,8.51155808729278e-11
"CRCT1",724.022719495086,-1.63074990993824,0.441284031350258,-3.6954654918022,0.000219484290975523,0.00170490700240975
"LCE3D",31.5147843734922,-1.4167699948376,0.476718665142068,-2.97192054440618,0.00295943261555086,0.0140537008827551
"C1orf68",25.095124651032,4.35654325665894,1.11642486701395,3.90222699742545,9.53117096327292e-05,0.000854674253000978
"IVL",1195.70418875698,-2.05572397426902,0.376156776461998,-5.46507228609427,4.62718204186401e-08,1.17601081019292e-06
"SPRR4",4.09849688710905,-4.08597868364542,1.33834543218554,-3.05300753107735,0.00226560252358963,0.011372174785565
"SPRR1A",1106.04616139838,-3.24057783849632,0.469552598187943,-6.90141605222095,5.14866944873318e-12,2.9278766931796e-10
"SPRR3",1774.06561086412,-2.55966390256466,0.430673575878868,-5.94339668353509,2.79175736777594e-09,9.43116449391239e-08
"SPRR1B",3831.43247758751,-2.45815630077676,0.275570698927218,-8.92023829219227,4.65285988293871e-19,5.82589281489426e-17
"SPRR2D",891.97288972516,-2.83300471805789,0.486515152832548,-5.8230554620217,5.77813693953536e-09,1.81705098964928e-07
"SPRR2A",765.914683912156,-2.60968050929366,0.533512421456656,-4.89150843417743,1.00066104874531e-06,1.81609335016968e-05
"SPRR2E",251.485590130754,-4.65555426510663,0.583459863892798,-7.97921940002033,1.47261612929499e-15,1.29085845930948e-13
"SPRR2F",13.6650847112926,-3.52771478223128,0.931938847753192,-3.78535006962767,0.000153492353162862,0.00127269965733095
"PGLYRP3",15.0485805175399,-2.73921745035878,0.616428306128268,-4.443691866721,8.84282251030888e-06,0.000117973452219644
"PGLYRP4",66.1923274692303,-1.39274975102467,0.481085304023789,-2.89501620476813,0.0037913895968027,0.0171114038416545
"S100A9",14535.6529889892,-1.90348516071485,0.440075777734884,-4.32535771569225,1.52284537765496e-05,0.000185073853198886
"S100A12",47.029471125898,-2.90011050365246,0.463893929156119,-6.25166729154685,4.06093789357864e-10,1.64951429677266e-08
