"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IRGM",0.357166615326049,-0.284466909081552,2.90715043763366,-0.0978507700871167,0.922050792083218,NA
"ZNF300",76.8423427547136,-0.430266406942255,0.234379980090897,-1.83576432925452,0.0663925191847143,0.156013275108984
"ZNF300P1",11.4481255158478,1.55706357506586,0.53970035218831,2.8850519899653,0.00391349027735,0.0175464242132959
"GPX3",3202.22092064669,0.130873278186008,0.119253825134034,1.0974346360707,0.272451439458195,0.440205664226997
"TNIP1",2749.53598346144,0.664161311100939,0.192757774095862,3.44557470751162,0.000569846426940396,0.00373906924753968
"ANXA6",583.034089530876,-0.057587840407052,0.228216304502011,-0.252338852531655,0.800779159562605,0.881160523237155
"CCDC69",71.2597795225293,0.0539601317339048,0.184492750948514,0.292478330213437,0.76992092588448,0.860948856736697
"GM2A",3869.38329981726,0.226188037040533,0.116883702470881,1.93515462172224,0.0529713243663805,0.13156553866285
"SLC36A3",0.153085856916832,-0.0742436276853985,4.7482680142488,-0.0156359387175714,0.987524834232446,NA
"SLC36A2",0.0568607969933459,0,4.7482680142488,0,1,NA
"SLC36A1",165.466830144586,0.156399860465504,0.242799143125156,0.644153263691234,0.519476053961875,0.675605982892287
"FAT2",2267.51053611935,-0.486512005223701,0.244863249867208,-1.98687228682762,0.0469365514215055,0.119691714088324
"SPARC",807.6448265844,-0.0436744910650446,0.124928795088625,-0.349595071609085,0.726642610115702,0.835070389201939
"ATOX1",640.05153657682,-0.287540978504757,0.187773688470705,-1.53131666553814,0.125691148672879,0.252047134453049
"G3BP1",1682.1321673977,0.401332108480696,0.131532157433507,3.05120904508526,0.00227921828081266,0.0114321099215477
"GRIA1",0.777207739788658,0.805857551815931,1.72473288153924,0.467236150270841,0.64033093237513,NA
"FAM114A2",281.567436624913,-0.271189128278544,0.124817954915523,-2.17267722790431,0.0298046188637802,0.0846210605893222
"MFAP3",507.578223099918,0.465038400852339,0.173258550998927,2.6840718577591,0.00727314721074698,0.0284399510615968
"GALNT10",762.034949502161,-0.0699381359991357,0.0991520122023114,-0.705362750041147,0.480584519104048,0.641029858945666
"SAP30L",174.147751189712,0.509044345624964,0.125685253843483,4.05015170879857,5.11844389322928e-05,0.000508787489109928
"HAND1",0.2072682635421,-1.33373168309541,4.21412209699949,-0.316490992049102,0.751629861366326,NA
"LARP1",2719.05508847977,0.135527599147905,0.143039666905965,0.947482625480398,0.343392905589744,0.516205130024102
"CNOT8",599.580557274848,0.350104053575494,0.128403117851303,2.72660087569628,0.00639903895323191,0.0258054014520432
"GEMIN5",313.687970503718,0.142493789023736,0.118372450189162,1.20377493915204,0.228676578441859,0.388036546384992
"MRPL22",350.578264469669,0.0997643051160215,0.140196096986269,0.711605438814694,0.476709138162913,0.637642339650762
"KIF4B",1.00876157189518,-0.46691311884732,1.50920533784665,-0.309376800584018,0.757034915790796,NA
"TIMD4",0.0368002572729823,-0.555131321329069,4.74826801425441,-0.116912381454154,0.906929486460984,NA
"HAVCR1",0.0766567638203303,0,4.7482680142544,0,1,NA
"HAVCR2",1.43616580859853,0.249659211027795,1.5442405944624,0.161671187717164,0.87156479488164,NA
"MED7",96.7246324006471,-0.0623259289938689,0.184085871874878,-0.338569866112438,0.734933786555767,0.83936203505549
"ITK",0.0345378400058007,-0.555131321329069,4.74826801425441,-0.116912381454154,0.906929486460984,NA
"CYFIP2",67.2145934580515,1.6433526975867,0.390064551480182,4.21302753954608,2.5197032744099e-05,0.000280725798278745
"NIPAL4",694.368339246512,0.390154187276653,0.119957139161423,3.25244658220496,0.00114416099703696,0.0066279750796097
"ADAM19",564.708259457413,0.651934850709493,0.288276758586482,2.26148945862354,0.0237289647259709,0.0713545568987382
"SOX30",2.05652778356447,-0.173992200862588,1.13638372433005,-0.15311043016316,0.878311190781752,NA
"C5orf52",0.140402170034756,-2.23175419938491,4.7294867706389,-0.471880841963626,0.6370118433605,NA
"THG1L",144.053865534602,-0.342255299606356,0.141279741645169,-2.42253627888099,0.0154125867432893,0.0507236517657133
"LSM11",62.8109838763301,0.339509908150127,0.182034753631506,1.86508291069187,0.0621697835683125,0.148415813563115
"CLINT1",1424.12093069172,0.0870672921198111,0.124083846925127,0.701681115450491,0.482878052607598,0.643271806929087
"EBF1",0.107285378674228,0,4.74826801424504,0,1,NA
"RNF145",1420.11864209028,-0.0643917786016916,0.12367938608057,-0.520634688142323,0.602621279983631,0.742529223903776
"UBLCP1",522.729529811206,0.272265615983174,0.19211094531368,1.41723115014929,0.156415357218228,0.29550896945105
"IL12B",0.183775772692436,0,4.30751652424726,0,1,NA
"LOC285626",0.697663981980918,-0.299258753042086,1.51451713199355,-0.197593508003554,0.843363114525448,NA
"ADRA1B",12.92328636314,-1.24558715450656,0.627769457586265,-1.9841474277767,0.0472394072389374,0.120261785114161
"TTC1",710.068222141125,-0.282478305750955,0.125871736564979,-2.24417580514694,0.0248210921085652,0.0740131669429097
"PWWP2A",171.051314372711,0.173692399176796,0.129625959814837,1.33995072765444,0.180261364395442,0.327157559334256
"FABP6",8.27542464724583,-0.491403458217698,0.595265477880542,-0.825519833549482,0.409076527266968,0.577599466598343
"CCNJL",107.108538353322,-0.45675849406123,0.238948068845466,-1.91153875512854,0.0559353813340819,0.136909269090307
"C1QTNF2",1.12788788950769,-1.03526446474774,1.12347026481431,-0.921488086664087,0.356795658257275,NA
"SLU7",557.778677136047,0.446710418719105,0.0942039410912612,4.74195042738551,2.11670425047286e-06,3.46804076956225e-05
"PTTG1",406.967573942981,-0.480878125441775,0.206413328488716,-2.32968543728543,0.0198227827862726,0.0620080998090874
"MIR146A",0.120070746557157,0,4.74826801425441,0,1,NA
"ATP10B",39.2517647086312,0.375829538130602,0.482627419473351,0.778715677904732,0.436147218646917,0.601327128002134
"GABRA6",0.0829031289657933,0,4.74826801424857,0,1,NA
"GABRA1",0.630404633818557,0,4.74826801419684,0,1,NA
"CCNG1",548.047127130985,0.762946710944857,0.247448858126082,3.08325007729926,0.00204753013090541,0.0104858128430007
"NUDCD2",240.34810673882,0.0726000422564491,0.173200215142765,0.419168314523203,0.675093127072899,0.79747599217339
"HMMR",82.935553537229,-0.131766651104097,0.252156909299026,-0.522558162179242,0.601281761692564,0.741510209052147
"MAT2B",525.101849648031,0.216768138564924,0.163305821353699,1.32737545280417,0.184384515620324,0.332077047926389
"TENM2",1204.05874639376,0.130976694679888,0.46633643629044,0.280863094725701,0.778815407842175,0.866917273161243
"WWC1",646.62869561831,0.568572789554877,0.132809898273754,4.28110251528775,1.85969657285921e-05,0.00021899170687129
"RARS",1378.75291295334,0.0714922355292942,0.0920331304147302,0.776809777165329,0.437271007502926,0.602450505794462
"FBLL1",2.17914134877708,-1.0579691794223,1.09916952768999,-0.962516839095535,0.335790048679521,NA
"PANK3",433.733221563056,0.621884204534458,0.214653913499469,2.89714822523371,0.00376571789384827,0.0170124190053761
"SLIT3",60.5674046337234,0.00740050634120273,0.255443973329405,0.0289711526357268,0.976887597795015,0.985990381208872
"MIR218-2",0.0322968457572961,-0.0742308067081277,4.74826801425441,-0.0156332385798959,0.987526988367314,NA
"SPDL1",245.163366478428,-0.391372591875946,0.156511500925888,-2.50059956974837,0.0123983275203636,0.0427845549721391
"DOCK2",4.48900006368861,-0.0682757850822096,0.850884480098435,-0.0802409571206553,0.93604561609037,0.96372590286673
"FOXI1",0.306749576820867,0,4.74826801421217,0,1,NA
"C5orf58",0.0652240787061434,-0.0742405649973137,4.74826801425441,-0.0156352937059243,0.987525348814376,NA
"LCP2",0.129645492320203,0.406639861865401,4.74826801424764,0.0856396186241464,0.931752903026982,NA
"GABRP",64.3726904779143,-0.473042239718569,0.288857282659241,-1.63763307389625,0.10149825936261,0.214372033287762
"RANBP17",27.7093635182846,-0.210622321416615,0.295632994079855,-0.712445246756603,0.476189105400832,0.637285991436066
"TLX3",1.51617687951973,-1.31159397755433,1.40215195883911,-0.935415002123054,0.349574468476899,NA
"NPM1",10641.9303207572,-0.0150488792487951,0.0981167705443254,-0.153377237808664,0.878100794085593,0.929882032718822
"FGF18",1.78129704454505,-1.22833700771127,0.964920965071733,-1.27299235085016,0.203020756183132,NA
"FBXW11",598.595128535303,0.443163502077958,0.12650539555565,3.50311937393223,0.000459843332378604,0.00312546902405537
"STK10",716.774146049667,0.670331863710101,0.191408738894173,3.50209644336414,0.000461612492542929,0.00313281317664142
"EFCAB9",0.182146091577154,0,4.74826801422459,0,1,NA
"UBTD2",264.039886048919,0.682081274171128,0.150651443966698,4.5275455462737,5.96727420836762e-06,8.47464707552563e-05
"SH3PXD2B",943.845911887169,-0.147169671638887,0.161049113765614,-0.913818574953934,0.360812184432788,0.532770156081848
"NEURL1B",283.728420163396,-0.116615339972416,0.393667864889678,-0.296227735035209,0.767056169337616,0.859717713650307
"DUSP1",1205.13670006519,1.73564500842611,0.2041401810828,8.50222136190877,1.85996703361917e-17,1.98318984959644e-15
"ERGIC1",2266.95050937629,0.179180189011215,0.0945602054995147,1.89487943754664,0.0581083759243363,0.140938886549732
"LOC100268168",5.70494459835491,1.51724115484134,0.621069289273563,2.44294989471464,0.0145677596552184,0.0486709385004703
"RPL26L1",356.329331810159,-0.305586175905172,0.126410235119848,-2.41741640315319,0.0156311240306966,0.0512821107622471
"ATP6V0E1",2135.45718342878,-0.317721620453239,0.125751333939553,-2.52658648222342,0.011517702720906,0.040451262669821
"SNORA74B",0.0451784049405436,-0.0742308067081277,4.74826801425441,-0.0156332385798959,0.987526988367314,NA
"CREBRF",47.831741021661,0.190400278222127,0.264420335803342,0.720066698514951,0.471483930100784,0.633285373291556
"BNIP1",92.3948134039802,-0.307790682956217,0.225902722606633,-1.36249213557366,0.173042624404848,0.318415226894616
"NKX2-5",0.0619187812722511,0,4.74826801425097,0,1,NA
"STC2",231.901671227987,0.278813677721037,0.166513248824446,1.67442338486224,0.0940474201064618,0.202103478131474
"LOC285593",0.0868910462338691,0.406649823302795,4.74826801425097,0.0856417165337588,0.931751235264476,NA
"BOD1",280.097515135137,-0.0730597824654786,0.14563000184311,-0.501680845573202,0.61589204031253,0.752591509193787
"CPEB4",363.439468042011,0.831558411722525,0.253800716224549,3.27642263620252,0.00105131110486475,0.006181944833776
"C5orf47",0.415555248397647,-1.70859770731509,2.47498896834604,-0.690345585037858,0.489976887509751,NA
"MSX2",9.46706961595013,-0.397374005395345,0.532571620365792,-0.746141908805452,0.455581695365418,0.618746042227806
"DRD1",0.0352358297223201,0,4.74826801425441,0,1,NA
"SFXN1",580.675351203349,0.174099107857948,0.118911852019949,1.4641022311951,0.143166017751912,0.276875114284773
"HRH2",0.179867408568021,0,4.74826801422489,0,1,NA
"CPLX2",0.454539441899581,-0.555151498940699,3.07501729307958,-0.180536057533753,0.856731749603624,NA
"THOC3",418.67184532501,-0.100277794265987,0.137891276649884,-0.727223626485085,0.467088975046248,0.629861706494535
"FAM153B",0.345627386938862,-0.555159258539665,3.64518939932412,-0.152299153136625,0.878950992828158,NA
"LOC100507387",0.093100590573725,-0.074240564997314,4.74826801425441,-0.0156352937059244,0.987525348814376,NA
"LOC643201",0.698341364134556,-0.358063332944125,2.47158299789417,-0.144872065089135,0.884811882550135,NA
"SIMC1",71.8627761210766,-0.270857569913865,0.186510798812141,-1.4522353217021,0.146436184501355,0.281447830738556
"KIAA1191",1418.23496720494,0.283675006940058,0.0796904460471017,3.55971162179704,0.000371262256851044,0.00261050349381919
"ARL10",18.2546045328261,0.156135485009886,0.383687363058481,0.40693413451328,0.684056364596589,0.803165972471976
"NOP16",444.113425822049,-0.506241219886756,0.149035875927844,-3.39677421114266,0.000681852030204901,0.00433236336510079
"HIGD2A",159.65591075819,-0.507572095503748,0.194411377031791,-2.61081477459392,0.00903268021359752,0.033581590726009
"CLTB",5729.37511038311,-0.00601764905901714,0.159553630233722,-0.0377155258091099,0.969914496998598,0.982148171467344
"FAF2",1275.1679692423,0.188998100258273,0.125708976945788,1.50345746859254,0.132721116664457,0.261911191474336
"RNF44",557.459051501097,-0.397113488296204,0.152376448615004,-2.6061342937553,0.00915705511148841,0.0339699614464783
"CDHR2",1.95790366147006,-2.1319052413682,1.12417459253964,-1.89641827480907,0.0579047572510304,NA
"GPRIN1",90.0263104849495,0.176246670827345,0.204398575463418,0.862269565371257,0.388539196456196,0.558743284861621
"SNCB",3.5590559645688,-0.71123898066639,0.724557365811742,-0.981618591192664,0.326287785002253,0.498588378766728
"EIF4E1B",0.0352358297223201,0,4.74826801425441,0,1,NA
"TSPAN17",787.668604664207,0.35640699743846,0.0901128807126899,3.95511712221036,7.64971668853807e-05,0.000708780267244858
"HK3",0.394270265788641,-0.843920335153786,2.83422251166785,-0.297760790368278,0.765885742552504,NA
"UIMC1",279.003590151544,-0.144026577388915,0.107405872772339,-1.34095625938628,0.179934654481528,0.326823018946486
"ZNF346",110.35978952853,-0.306269955262593,0.183835991086675,-1.66599561626751,0.0957142875698541,0.205187187605206
"FGFR4",12.9075766104778,-0.12318990623393,0.495843777434805,-0.248444997880664,0.803790121405821,0.882978716753593
"NSD1",813.423769774458,-0.370171522398643,0.166599663828358,-2.22192238502966,0.0262885513240565,0.0772912857541413
"RAB24",286.306375652902,0.0438413389515246,0.261544700402621,0.167624650333329,0.866878577425342,0.923083313154488
"PRELID1",926.336366293011,0.142710973933266,0.180381916608939,0.791160093074392,0.428850575716499,0.595781011540999
"MXD3",25.05974029026,-0.408610114963378,0.374802050475553,-1.09020245338821,0.275623972875992,0.443598582760794
"LMAN2",1405.19668026712,-0.134302584726933,0.151894995737336,-0.884180443700563,0.376598813469442,0.548247531331301
"RGS14",166.29296036513,-0.707667838888754,0.173620090068873,-4.07595594846213,4.58256942806972e-05,0.000466390063790422
"SLC34A1",0.393666811963703,-1.4155492435054,2.57093504201963,-0.550597047521435,0.581909933272651,NA
"PFN3",0.0451784049405436,-0.0742308067081277,4.74826801425441,-0.0156332385798959,0.987526988367314,NA
"F12",89.8727934130301,-0.910594428155558,0.255607496144796,-3.56247153111552,0.000367379758507594,0.00258987548766097
"GRK6",233.55074600323,-0.279219684419455,0.158777942985509,-1.75855461513907,0.0786531874050203,0.177021553711035
"PRR7-AS1",2.85664991530321,0.084276748307563,0.798145657912473,0.105590686953039,0.915907114176156,0.953566274641557
"PRR7",79.562796333943,-0.676104735809718,0.206049821935106,-3.2812682362941,0.00103341414490125,0.00609772427566459
"DBN1",2180.80264848392,-0.279146356642686,0.148286012796474,-1.88248609142807,0.0597700465694845,0.144073047612208
"PDLIM7",1062.27109327273,0.124286995810988,0.209371142532811,0.593620468931199,0.552765987412621,0.70362738472115
"DOK3",58.1248649517482,-0.471188213212047,0.264762554529356,-1.77966334419773,0.0751310727983828,0.171153486859829
"DDX41",759.457984275577,-0.344544193720667,0.112716945992382,-3.05672044861785,0.00223772865386987,0.0112546641437966
"FAM193B",336.794446600725,-0.648666234375744,0.138123913840238,-4.69626306076171,2.64964263142895e-06,4.24939161383577e-05
"TMED9",2763.72007197962,-0.0790612651175972,0.0936926914291903,-0.843835990957192,0.39876106059435,0.568207449884286
"B4GALT7",345.039045710432,-0.838251121251722,0.132049281006366,-6.3480173073514,2.18107550779671e-10,9.2733079533986e-09
"LOC202181",7.12141131600514,0.755704765323708,0.688091821806082,1.09826151303493,0.272090312577679,0.439674234674422
"FAM153A",0.802565180276769,-0.715278986913685,1.62924523421488,-0.439024753236964,0.660643600523224,NA
"LOC728554",123.399578269017,-0.255790495258972,0.200954659856705,-1.2728766550692,0.203061814429081,0.355990705629813
"FAM153C",0.0398037354869495,0,4.74826801425441,0,1,NA
"N4BP3",70.2713169820648,-0.418466021179801,0.193559550226126,-2.16194974978464,0.0306220496819057,0.0862886893681065
